timestamp,open,high,low,close,volume
1604473200000.0,6.2387,6.3394,6.2259,6.3234,53650.07416172351
1604476800000.0,6.3229,6.4598,6.2927,6.3936,30262.872440308416
1604480400000.0,6.3948,6.4234,6.3024,6.4233,43325.64248904492
1604484000000.0,6.4233,6.452,6.3755,6.39,40212.36470621993
1604487600000.0,6.3907,6.4176,6.2945,6.3575,49304.98173386257
1604491200000.0,6.3571,6.4204,6.3291,6.3857,48441.26270730434
1604494800000.0,6.3867,6.425,6.3867,6.4247,28733.926602845517
1604498400000.0,6.4248,6.45,6.2206,6.2234,48868.757316034884
1604502000000.0,6.22,6.3569,6.1782,6.1885,14118.637730593024
1604505600000.0,6.1865,6.1912,6.1231,6.1318,9987.0816
1604509200000.0,6.1315,6.3495,6.0182,6.1126,195570.6643846325
1604512800000.0,6.117,6.3,6.0713,6.1042,121081.23979943717
1604516400000.0,6.1035,6.3,6.0959,6.1203,81161.8056
1604520000000.0,6.117,6.3487,6.0862,6.1314,250472.74125574387
1604523600000.0,6.1293,6.269,6.112,6.2402,42136.26344708241
1604527200000.0,6.2377,6.2485,6.1746,6.2153,50394.09047549626
1604530800000.0,6.215,6.234,6.1964,6.1992,33418.05020670099
1604534400000.0,6.1973,6.2115,6.1545,6.182,48796.41763877875
1604538000000.0,6.1819,6.1898,6.0598,6.1193,34540.28637559324
1604541600000.0,6.1203,6.3456,6.1203,6.169,56812.17784982499
1604545200000.0,6.1703,6.2752,5.9572,5.9924,58660.6774401048
1604548800000.0,5.996,6.1662,5.9835,6.0346,81591.04213415454
1604552400000.0,6.0357,6.0653,5.9682,6.0084,37819.15973413174
1604556000000.0,6.0088,6.0816,5.9596,5.9974,61122.07689849599
1604559600000.0,5.9985,6.159,5.8955,5.9441,63433.878753037156
1604563200000.0,5.9389,6.1071,5.8656,5.95,75027.16602918213
1604566800000.0,5.9468,6.0275,5.8945,5.9582,86024.91489010936
1604570400000.0,5.9593,6.0055,5.8655,5.8655,44839.28622578117
1604574000000.0,5.8667,5.9968,5.801,5.8315,51076.8140210844
1604577600000.0,5.8311,5.905,5.7561,5.7648,103852.39882652946
1604581200000.0,5.7629,5.8768,5.7089,5.7725,89901.0341610467
1604584800000.0,5.7746,5.8241,5.7381,5.7527,85095.74329092678
1604588400000.0,5.7522,5.8309,5.6737,5.6992,89893.56350022179
1604592000000.0,5.6952,5.7818,5.5838,5.624,113165.31425903004
1604595600000.0,5.6222,5.874,5.5925,5.6843,214900.2616584908
1604599200000.0,5.6847,5.9,5.653,5.7315,312692.8659
1604602800000.0,5.7315,5.7979,5.7204,5.7213,79614.6576
1604606400000.0,5.7193,5.8502,5.502,5.8109,87342.2470389928
1604610000000.0,5.8106,5.8123,5.77,5.802,50217.775
1604613600000.0,5.8003,5.8123,5.5044,5.6011,103025.10285118844
1604617200000.0,5.6012,5.7,5.4486,5.4655,107194.79964247678
1604620800000.0,5.4642,5.6439,5.3183,5.3727,120575.83517120052
1604624400000.0,5.3685,5.52,5.3209,5.4106,141892.89004266265
1604628000000.0,5.4128,5.6,5.3653,5.4482,174932.84022041518
1604631600000.0,5.4598,5.6,5.4266,5.5205,121968.60829900535
1604635200000.0,5.5282,5.5441,5.4584,5.5112,110534.30425149688
1604638800000.0,5.5102,5.53,5.0036,5.4502,124079.18948085827
1604642400000.0,5.4491,5.4491,5.403,5.4361,22718.054692581372
1604646000000.0,5.4381,5.443,5.3904,5.3999,24266.1101
1604649600000.0,5.3981,5.4961,5.3962,5.4939,77295.6873
1604653200000.0,5.493,5.8,5.4808,5.5614,114051.54179762115
1604656800000.0,5.5622,5.572,5.4519,5.4687,67792.58909925228
1604660400000.0,5.4669,5.5232,5.4556,5.4711,54227.41703727703
1604664000000.0,5.4682,5.5612,5.4682,5.5069,107386.0492
1604667600000.0,5.5073,5.5369,5.424,5.4511,104004.6018
1604671200000.0,5.4574,5.5714,5.4315,5.5106,260071.5226430913
1604674800000.0,5.5072,5.5634,5.4702,5.5303,214628.08446035287
1604678400000.0,5.5254,5.5276,5.4776,5.4978,82196.3399
1604682000000.0,5.4955,5.62,5.4696,5.5367,126721.363260238
1604685600000.0,5.5368,5.56,5.495,5.541,45683.4181310316
1604689200000.0,5.5416,5.56,5.4872,5.5146,34661.811355950216
1604692800000.0,5.5136,5.7187,5.5081,5.6242,91550.90230170576
1604696400000.0,5.6196,5.6597,5.4257,5.5398,158440.06489847798
1604700000000.0,5.5406,5.5814,5.4612,5.4739,60158.2599723915
1604703600000.0,5.4663,5.5693,5.4411,5.4887,92842.44475749278
1604707200000.0,5.4837,5.5792,5.4037,5.4532,68286.42918792185
1604710800000.0,5.4553,5.4619,5.3968,5.424,18792.6502
1604714400000.0,5.4305,5.4765,5.4209,5.4629,86541.6443005567
1604718000000.0,5.4613,5.6216,5.4405,5.5373,55320.72878795484
1604721600000.0,5.5377,5.65,5.4168,5.4879,79751.28112651523
1604725200000.0,5.4859,5.5062,5.4586,5.4664,30579.0552
1604728800000.0,5.4667,5.4966,5.4659,5.4817,22051.6764
1604732400000.0,5.4815,5.5186,5.4799,5.4952,10598.1326
1604736000000.0,5.5071,5.5245,5.4746,5.4904,58288.33756464501
1604739600000.0,5.4924,5.5063,5.4748,5.5012,10122.157762731906
1604743200000.0,5.5002,5.55,5.4717,5.4742,7497.1338
1604746800000.0,5.4754,5.4999,5.4647,5.4859,11310.4386
1604750400000.0,5.4857,5.5051,5.4716,5.502,8072.0699
1604754000000.0,5.503,5.6485,5.476,5.5019,25647.8239568143
1604757600000.0,5.5019,5.5635,5.5019,5.5561,44531.58436532968
1604761200000.0,5.5558,5.5926,5.5393,5.5483,36465.3724
1604764800000.0,5.55,5.6331,5.5414,5.5623,88643.5200734801
1604768400000.0,5.5622,5.5823,5.5459,5.5806,19986.421481124427
1604772000000.0,5.5823,5.7682,5.5663,5.6839,86665.88704392192
1604775600000.0,5.6841,5.8768,5.6364,5.795,162479.27429714106
1604779200000.0,5.7973,5.9968,5.6984,5.7229,172501.4119914727
1604782800000.0,5.722,5.7528,5.7015,5.7244,47559.3962
1604786400000.0,5.7247,5.7745,5.7232,5.7465,50919.639467468245
1604790000000.0,5.7461,5.8,5.6969,5.7393,33540.8008
1604793600000.0,5.7434,5.7745,5.7005,5.702,58894.5643
1604797200000.0,5.6994,5.7269,5.645,5.6501,43991.609171144846
1604800800000.0,5.6534,5.6709,5.6,5.6621,48196.255778144994
1604804400000.0,5.6611,5.7181,5.6473,5.6783,27912.941444677752
1604808000000.0,5.6782,5.6928,5.6525,5.673,18232.4746
1604811600000.0,5.6714,5.6837,5.6015,5.6453,16393.3203
1604815200000.0,5.6471,5.677,5.6423,5.6577,13071.7552
1604818800000.0,5.6546,5.8835,5.6423,5.7017,51174.56274117848
1604822400000.0,5.6998,5.7121,5.6805,5.6843,26144.4961
1604826000000.0,5.685,5.8291,5.6595,5.663,67807.7942
1604829600000.0,5.6629,5.75,5.5693,5.6149,60691.376553437636
1604833200000.0,5.6117,5.6283,5.6062,5.6062,7806.4691
1604836800000.0,5.6069,5.6069,5.5616,5.5826,15045.857873692315
1604840400000.0,5.5781,5.8099,5.5689,5.5955,33536.19573658927
1604844000000.0,5.5962,5.81,5.5504,5.5605,27823.511151616814
1604847600000.0,5.5603,5.5759,5.5278,5.553,44380.2032
1604851200000.0,5.5457,5.5758,5.5248,5.5552,26505.704
1604854800000.0,5.5556,5.5711,5.4371,5.461,44603.9606
1604858400000.0,5.462,5.505,5.4489,5.485,52809.4656
1604862000000.0,5.4877,5.566,5.4794,5.5361,122831.56155074209
1604865600000.0,5.5345,5.5431,5.5021,5.5252,59756.21123879541
1604869200000.0,5.5309,5.5743,5.5044,5.5474,29012.6735
1604872800000.0,5.5508,5.5509,5.4755,5.484,19158.3808
1604876400000.0,5.4864,5.5047,5.4834,5.502,14950.386911530833
1604880000000.0,5.5027,5.5282,5.4412,5.4734,37362.56235393383
1604883600000.0,5.4705,5.4943,5.4515,5.4852,17061.3384
1604887200000.0,5.4852,5.5104,5.468,5.4981,15277.2668
1604890800000.0,5.4979,5.5288,5.4963,5.5085,18957.2573
1604894400000.0,5.511,5.5372,5.511,5.528,22638.7403
1604898000000.0,5.53,5.5474,5.4873,5.5003,7581.989581779546
1604901600000.0,5.5044,5.5432,5.5,5.5336,4942.348157619073
1604905200000.0,5.5349,5.5646,5.5096,5.562,14329.0462
1604908800000.0,5.5614,5.7133,5.5122,5.5291,44452.05574581888
1604912400000.0,5.5303,5.538,5.4981,5.5215,33298.9208
1604916000000.0,5.5193,5.5193,5.4769,5.4973,10963.585526049414
1604919600000.0,5.496,5.5015,5.3743,5.3906,10883.8282
1604923200000.0,5.388,5.5274,5.3879,5.476,292154.9922
1604926800000.0,5.4718,5.6178,5.4699,5.5552,469260.8009028938
1604930400000.0,5.5664,5.75,5.534,5.6454,200450.68954438937
1604934000000.0,5.6454,5.6776,5.6012,5.6651,273917.15314434026
1604937600000.0,5.6658,5.7289,5.6271,5.6309,276093.5693700152
1604941200000.0,5.6312,5.75,5.595,5.606,116797.41623214343
1604944800000.0,5.6061,5.6397,5.5373,5.5483,123552.2074190536
1604948400000.0,5.5481,5.73,5.4842,5.5485,144925.0845730761
1604952000000.0,5.5437,5.6747,5.4793,5.5287,106796.4826
1604955600000.0,5.5287,5.5362,5.5033,5.521,56442.7443
1604959200000.0,5.5238,5.6571,5.5236,5.5733,33525.88173456069
1604962800000.0,5.572,5.603,5.5517,5.5581,15512.6378
1604966400000.0,5.5577,5.6024,5.5537,5.5688,14113.5512
1604970000000.0,5.5667,5.5751,5.529,5.5356,11424.136692252934
1604973600000.0,5.534,5.5408,5.5157,5.5387,15536.812794892157
1604977200000.0,5.537,5.571,5.5341,5.5478,16624.7387
1604980800000.0,5.5472,5.5472,5.5154,5.5287,11582.3623
1604984400000.0,5.5285,5.5524,5.5072,5.5381,17589.2746
1604988000000.0,5.5364,5.5717,5.5297,5.5693,8563.0349
1604991600000.0,5.5679,5.58,5.5495,5.5744,8496.639
1604995200000.0,5.5765,5.578,5.5095,5.5321,16726.4067
1604998800000.0,5.533,5.533,5.5137,5.5268,4172.8935
1605002400000.0,5.5264,5.5385,5.5135,5.5378,6423.182
1605006000000.0,5.5387,5.5991,5.5387,5.5655,22242.448
1605009600000.0,5.5663,5.5806,5.5335,5.5583,8869.704542093737
1605013200000.0,5.5581,5.5911,5.5479,5.55,5000.0088
1605016800000.0,5.5495,5.593,5.5476,5.576,15086.0958
1605020400000.0,5.576,5.6324,5.5695,5.6017,12982.607195779203
1605024000000.0,5.604,5.6209,5.5737,5.577,6426.4337
1605027600000.0,5.577,5.577,5.5572,5.5597,1287.9533
1605031200000.0,5.5603,5.5942,5.5593,5.5746,2748.3417
1605034800000.0,5.5758,5.5762,5.5545,5.5642,7010.0874
1605038400000.0,5.5649,5.5677,5.5594,5.5677,1884.7281023000935
1605042000000.0,5.5671,5.5678,5.5412,5.5412,2294.6406
1605045600000.0,5.5416,5.5525,5.54,5.5444,1569.7971
1605049200000.0,5.5438,5.5679,5.5438,5.5672,2987.164
1605052800000.0,5.5675,5.568,5.4886,5.4953,3890.5386729157653
1605056400000.0,5.4936,5.5168,5.4906,5.5112,6231.861447600156
1605060000000.0,5.5121,5.6722,5.5056,5.5572,13065.848446061293
1605063600000.0,5.5571,5.5571,5.5028,5.5251,16651.46569609641
1605067200000.0,5.5234,5.6,5.5135,5.5353,5666.643699505402
1605070800000.0,5.5344,5.5464,5.5279,5.531,3022.2017
1605074400000.0,5.5314,5.545,5.5217,5.538,1718.2646030477908
1605078000000.0,5.539,5.5393,5.5227,5.5253,2240.8418
1605081600000.0,5.5247,5.5317,5.5118,5.5257,4552.9637
1605085200000.0,5.5258,5.528,5.5115,5.5248,3857.3157
1605088800000.0,5.5249,5.5249,5.4411,5.4659,2546.5
1605092400000.0,5.4605,5.486,5.4272,5.464,2521.9022
1605096000000.0,5.469,5.4817,5.435,5.4518,1587.8562
1605099600000.0,5.4508,5.4773,5.4207,5.4773,2358.0411
1605103200000.0,5.4721,5.4732,5.434,5.441,1927.5754
1605106800000.0,5.4483,5.4651,5.4222,5.429,2134.6425670732156
1605110400000.0,5.421,5.4302,5.3585,5.3954,4541.684951513357
1605114000000.0,5.396,5.6,5.3402,5.3636,5074.2331552321375
1605117600000.0,5.3598,5.4005,5.3295,5.3801,1551.7067
1605121200000.0,5.3863,5.4118,5.3526,5.3862,1127.0747
1605124800000.0,5.3904,5.4541,5.3852,5.4088,2087.6151
1605128400000.0,5.4133,5.4505,5.3814,5.383,1106.6307
1605132000000.0,5.3666,5.3913,5.3498,5.3823,1372.2097902780356
1605135600000.0,5.3836,5.4256,5.3836,5.4187,1674.2084
1605139200000.0,5.4213,5.5008,5.408,5.4485,3086.5125545734713
1605142800000.0,5.4463,5.4564,5.4247,5.4329,2512.249
1605146400000.0,5.4352,5.4473,5.4208,5.4388,1666.0053
1605150000000.0,5.4376,5.4452,5.418,5.4301,1878.9715
1605153600000.0,5.4318,5.4447,5.4163,5.4296,1886.0931394642496
1605157200000.0,5.4271,5.4304,5.3893,5.3948,1813.7509
1605160800000.0,5.3907,5.4009,5.3414,5.3776,2400.9418
1605164400000.0,5.3765,5.3878,5.332,5.3555,3065.4823
1605168000000.0,5.3535,5.3775,5.329,5.3734,2248.838273560692
1605171600000.0,5.378,5.3807,5.2774,5.296,3298.3412
1605175200000.0,5.2944,5.4031,5.2472,5.3878,21339.3687
1605178800000.0,5.3797,5.4164,5.3494,5.3713,2760.278838007518
1605182400000.0,5.3722,5.374,5.3124,5.3307,1244.6231
1605186000000.0,5.328,5.3523,5.2805,5.3002,1436.7064
1605189600000.0,5.2888,5.3506,5.2626,5.2938,3681.9024930640862
1605193200000.0,5.2973,5.3113,5.226,5.2587,2233.5158
1605196800000.0,5.2501,5.284,5.2341,5.2431,2483.6324
1605200400000.0,5.2422,5.3153,5.2184,5.3046,1173.4332
1605204000000.0,5.3082,5.3353,5.2489,5.2591,1912.904
1605207600000.0,5.2556,5.2938,5.2526,5.2605,1752.933
1605211200000.0,5.2615,5.2789,5.2417,5.2515,1411.2194
1605214800000.0,5.2464,5.2673,5.2267,5.2526,1859.3455
1605218400000.0,5.2564,5.2564,5.1927,5.2283,4320.8147
1605222000000.0,5.229,5.2376,5.1896,5.2067,1242.6351
1605225600000.0,5.2039,5.2337,5.1637,5.1793,4451.12710060378
1605229200000.0,5.1793,5.1838,5.1491,5.1631,1922.7663
1605232800000.0,5.1535,5.1903,5.1458,5.1696,3481.6859
1605236400000.0,5.1708,5.1866,5.1527,5.1625,1617.1971
1605240000000.0,5.1646,5.1868,5.1592,5.1746,3677.801231144342
1605243600000.0,5.1723,5.2459,5.1712,5.2306,3962.848
1605247200000.0,5.2282,5.2358,5.1923,5.2016,3098.6071
1605250800000.0,5.203,5.2492,5.2017,5.2218,3421.2584558550116
1605254400000.0,5.2185,5.2481,5.2118,5.2226,2697.8588
1605258000000.0,5.2229,5.231,5.1871,5.1971,1824.5216
1605261600000.0,5.1996,5.244,5.1901,5.2386,2596.5592
1605265200000.0,5.2376,5.2741,5.2249,5.2326,2186.5025581846694
1605268800000.0,5.2329,5.2392,5.1916,5.2166,2573.6761
1605272400000.0,5.2168,5.2259,5.1994,5.2159,2339.2591
1605276000000.0,5.2141,5.2544,5.1835,5.2185,6320.5749
1605279600000.0,5.2216,5.2865,5.2163,5.2685,2635.0349
1605283200000.0,5.2641,5.409,5.2406,5.2529,5450.134411384355
1605286800000.0,5.2571,5.2639,5.2227,5.2293,1168.143
1605290400000.0,5.2206,5.2511,5.2136,5.2284,1386.4079628953934
1605294000000.0,5.2353,5.236,5.199,5.2052,1365.8991
1605297600000.0,5.2105,5.2407,5.2037,5.2289,1452.4667
1605301200000.0,5.2271,5.2271,5.2025,5.2081,1400.5656
1605304800000.0,5.205,5.205,5.1834,5.1985,1265.9309
1605308400000.0,5.1954,5.2056,5.1891,5.1928,340.8566
1605312000000.0,5.1951,5.2257,5.195,5.2041,4227.9733
1605315600000.0,5.2099,5.2428,5.2056,5.2411,2865.0368
1605319200000.0,5.2372,5.2487,5.2234,5.243,2103.8841
1605322800000.0,5.2425,5.258,5.2333,5.2399,1744.3989678034288
1605326400000.0,5.2434,5.2656,5.2365,5.2519,2569.6462462831046
1605330000000.0,5.257,5.28,5.247,5.247,4083.6572
1605333600000.0,5.252,5.259,5.2326,5.2481,2142.8396541036677
1605337200000.0,5.2468,5.2957,5.2379,5.2729,2768.4137
1605340800000.0,5.276,5.3556,5.2639,5.3184,3056.7916558873526
1605344400000.0,5.3185,5.3798,5.3166,5.3745,1899.5384179179048
1605348000000.0,5.3735,5.3855,5.3245,5.3547,1740.9852
1605351600000.0,5.3505,5.3658,5.3218,5.3268,1183.9861
1605355200000.0,5.3227,5.3567,5.3223,5.3313,2215.1485
1605358800000.0,5.3381,5.3551,5.325,5.3284,3355.6004
1605362400000.0,5.3293,5.3306,5.2791,5.296,4762.6183
1605366000000.0,5.2957,5.3212,5.2921,5.313,806.8306
1605369600000.0,5.319,5.3523,5.2879,5.3441,2786.9667
1605373200000.0,5.3403,5.3865,5.319,5.3237,2152.6069
1605376800000.0,5.3247,5.3322,5.3093,5.3224,410.3315
1605380400000.0,5.3319,5.3447,5.3198,5.3316,750.1313
1605384000000.0,5.3348,5.3391,5.2899,5.3013,314.6541
1605387600000.0,5.2964,5.3027,5.2824,5.2982,1283.2212
1605391200000.0,5.2982,5.3046,5.2818,5.2915,206.9426
1605394800000.0,5.2827,5.2827,5.2523,5.2687,860.4053
1605398400000.0,5.2665,5.2777,5.2567,5.2777,330.884
1605402000000.0,5.2754,5.3218,5.2664,5.3009,2952.2651
1605405600000.0,5.3003,5.3178,5.285,5.3038,1647.2647819901733
1605409200000.0,5.2959,5.3443,5.2953,5.3243,3811.9073
1605412800000.0,5.3247,5.3412,5.3122,5.3199,2448.7779509282027
1605416400000.0,5.3195,5.3221,5.2894,5.2962,2848.3232
1605420000000.0,5.2957,5.3042,5.2751,5.283,3286.7289
1605423600000.0,5.2813,5.2998,5.2713,5.2862,2262.6617
1605427200000.0,5.2848,5.2855,5.2548,5.2619,6883.2529
1605430800000.0,5.2607,5.2889,5.2575,5.281,2135.5892
1605434400000.0,5.2768,5.4853,5.274,5.3065,4542.609728756637
1605438000000.0,5.3066,5.3244,5.2735,5.3179,2523.0957861439556
1605441600000.0,5.3206,5.3279,5.2789,5.3086,2569.4925
1605445200000.0,5.3121,5.3168,5.2789,5.2914,2192.8759
1605448800000.0,5.2895,5.2962,5.2711,5.2882,2765.285
1605452400000.0,5.2881,5.3114,5.2788,5.2926,2111.2679
1605456000000.0,5.2899,5.3232,5.2766,5.3037,4472.342040370028
1605459600000.0,5.3038,5.3684,5.303,5.3425,2868.1212
1605463200000.0,5.3547,5.3613,5.3187,5.3399,3215.9711
1605466800000.0,5.3404,5.3496,5.3279,5.3375,1900.0756
1605470400000.0,5.341,5.3614,5.3369,5.3429,4976.6565
1605474000000.0,5.3488,5.3488,5.3273,5.3419,2281.9862
1605477600000.0,5.3468,5.3712,5.309,5.3238,3458.6507
1605481200000.0,5.3159,5.3159,5.2913,5.3079,2698.194341594738
1605484800000.0,5.3103,5.3373,5.3002,5.3055,2329.1975111711913
1605488400000.0,5.3052,5.3137,5.2836,5.3102,2759.8347
1605492000000.0,5.3073,5.32,5.2915,5.3185,2426.7368
1605495600000.0,5.3189,5.3195,5.2713,5.2913,5116.7362
1605499200000.0,5.2913,5.2963,5.2785,5.284,2081.0351
1605502800000.0,5.2828,5.2828,5.2472,5.2593,3452.2766
1605506400000.0,5.2552,5.2572,5.2148,5.2181,3231.7158
1605510000000.0,5.2164,5.47,5.2009,5.3,13598.741374003088
1605513600000.0,5.3173,5.5593,5.2,5.2222,15893.880470520558
1605517200000.0,5.2199,5.3255,5.21,5.2186,6315.4855
1605520800000.0,5.2202,5.2225,5.1656,5.1666,4367.0614
1605524400000.0,5.1658,5.2103,5.163,5.2066,3149.1399
1605528000000.0,5.2042,5.2098,5.1849,5.1914,1714.8871
1605531600000.0,5.1911,5.1953,5.1667,5.1864,2772.2776
1605535200000.0,5.1811,5.1854,5.1462,5.1579,4885.4112
1605538800000.0,5.1606,5.1773,5.1392,5.1443,2275.6498
1605542400000.0,5.1365,5.1452,5.0811,5.098,5381.1687
1605546000000.0,5.1012,5.2041,5.0396,5.0663,4039.6113209004648
1605549600000.0,5.0673,5.0816,5.0498,5.0629,3070.7943252491627
1605553200000.0,5.0635,5.0752,5.019,5.0392,4762.2759
1605556800000.0,5.0381,5.0466,5.0216,5.0281,2447.2785
1605560400000.0,5.0303,5.0961,5.0145,5.078,33033.01591540057
1605564000000.0,5.0779,5.0908,5.0558,5.0625,10954.2272
