timestamp,open,high,low,close,volume
1602896400000.0,11296.15,11344.99,11290.62,11328.47,525.5196190994717
1602900000000.0,11328.47,11347.71,11323.33,11343.99,505.39934596680945
1602903600000.0,11344.0,11363.41,11325.37,11361.19,725.4309403057028
1602907200000.0,11361.19,11364.21,11337.15,11347.34,348.236832209503
1602910800000.0,11347.12,11358.83,11335.0,11348.5,437.70276165645447
1602914400000.0,11348.79,11380.98,11337.68,11346.97,483.36402572917643
1602918000000.0,11346.97,11364.37,11338.44,11345.01,488.1398375497461
1602921600000.0,11345.01,11357.57,11317.8,11317.81,538.6662351188173
1602925200000.0,11317.8,11340.0,11309.85,11335.37,610.0063847635954
1602928800000.0,11335.38,11349.99,11331.99,11349.99,392.9915515550272
1602932400000.0,11349.99,11353.87,11335.0,11344.0,329.3047205816793
1602936000000.0,11343.99,11350.69,11320.04,11347.63,366.5339787777146
1602939600000.0,11347.64,11352.18,11312.3,11322.57,418.8479813334124
1602943200000.0,11322.57,11366.94,11256.0,11355.93,1548.4011278161713
1602946800000.0,11355.93,11405.0,11324.43,11336.85,982.4539235253748
1602950400000.0,11336.86,11343.3,11301.13,11327.34,813.5282598744648
1602954000000.0,11327.34,11347.52,11313.99,11343.54,425.9540085848801
1602957600000.0,11343.55,11347.08,11333.13,11347.04,338.3365254879557
1602961200000.0,11347.05,11360.0,11337.0,11341.75,310.4648907825851
1602964800000.0,11341.76,11363.25,11324.26,11349.64,378.9411499523992
1602968400000.0,11349.64,11363.72,11337.84,11343.51,228.77432371588228
1602972000000.0,11343.52,11351.81,11333.58,11342.83,161.72191196655854
1602975600000.0,11342.83,11365.87,11341.48,11359.78,222.3781201920083
1602979200000.0,11359.79,11384.31,11344.76,11370.89,450.56708647049294
1602982800000.0,11370.89,11401.05,11370.89,11390.03,807.7907051148575
1602986400000.0,11390.44,11396.66,11364.14,11376.58,561.9532070157171
1602990000000.0,11376.59,11383.07,11365.21,11367.84,321.6531901208445
1602993600000.0,11367.84,11384.87,11366.13,11370.89,302.50364932429125
1602997200000.0,11370.89,11395.31,11370.89,11390.51,419.85562822501254
1603000800000.0,11390.51,11470.58,11380.01,11452.23,1219.306376267556
1603004400000.0,11452.23,11458.64,11429.39,11457.53,681.5284604568109
1603008000000.0,11457.53,11480.55,11418.24,11430.33,835.7353563561237
1603011600000.0,11430.33,11436.15,11397.39,11405.25,600.7006399396435
1603015200000.0,11405.25,11422.07,11399.99,11420.73,494.0724123701745
1603018800000.0,11420.73,11429.77,11410.61,11419.14,282.6068565529948
1603022400000.0,11419.14,11429.64,11407.99,11416.56,419.49848066702947
1603026000000.0,11416.77,11441.38,11416.76,11436.7,284.26464701630954
1603029600000.0,11436.7,11490.36,11420.82,11432.54,1059.330196307665
1603033200000.0,11432.54,11456.69,11426.99,11448.17,373.8343655831449
1603036800000.0,11448.18,11464.86,11431.69,11456.82,403.6360985287696
1603040400000.0,11456.83,11470.01,11444.0,11466.0,510.42332489094514
1603044000000.0,11466.01,11479.25,11440.0,11440.11,354.7420500840941
1603047600000.0,11440.11,11450.56,11432.83,11433.47,216.60334179259536
1603051200000.0,11433.47,11442.99,11415.19,11440.33,285.4233500960292
1603054800000.0,11440.33,11462.04,11440.01,11454.11,284.7998041099616
1603058400000.0,11454.12,11476.22,11446.76,11460.83,310.4005594536562
1603062000000.0,11460.82,11510.0,11454.47,11503.18,878.6147294393021
1603065600000.0,11503.19,11538.0,11446.69,11470.01,1039.046610662879
1603069200000.0,11470.01,11479.26,11459.06,11461.17,379.4590492474667
1603072800000.0,11461.17,11473.76,11438.87,11456.19,535.6790256138991
1603076400000.0,11456.18,11461.2,11411.0,11415.84,698.339633091848
1603080000000.0,11415.84,11446.54,11408.26,11442.65,557.5465885538491
1603083600000.0,11443.15,11451.6,11422.92,11441.17,506.6417259223583
1603087200000.0,11441.17,11457.41,11420.96,11450.68,975.2241994664316
1603090800000.0,11450.69,11466.32,11443.22,11459.25,672.9227573276047
1603094400000.0,11459.26,11469.57,11445.92,11463.27,648.1050176031649
1603098000000.0,11463.27,11488.33,11453.46,11488.33,827.7216800979753
1603101600000.0,11488.33,11498.24,11460.37,11478.5,700.7936520253643
1603105200000.0,11478.5,11530.0,11469.01,11475.74,1122.6172130930154
1603108800000.0,11475.75,11529.98,11472.16,11515.01,956.7289169510962
1603112400000.0,11515.01,11673.93,11515.0,11640.76,4098.483117282222
1603116000000.0,11640.75,11678.52,11612.61,11651.93,1626.0203239745074
1603119600000.0,11651.93,11819.99,11632.96,11806.89,4569.705706388789
1603123200000.0,11806.88,11832.02,11753.0,11761.9,2439.332427440092
1603126800000.0,11761.89,11776.19,11723.16,11723.49,715.8984025001845
1603130400000.0,11723.49,11750.0,11650.0,11667.23,1221.0429032724726
1603134000000.0,11667.22,11696.0,11661.65,11689.0,623.9585139091142
1603137600000.0,11689.0,11726.89,11662.52,11723.36,482.6189306582747
1603141200000.0,11723.36,11754.62,11698.85,11746.59,377.42427148042333
1603144800000.0,11745.87,11777.37,11710.23,11731.07,633.0058906554717
1603148400000.0,11731.36,11750.0,11706.8,11749.99,707.8068676448253
1603152000000.0,11749.99,11754.08,11700.0,11723.63,665.7296853225929
1603155600000.0,11723.62,11735.84,11678.45,11697.54,790.6467081315892
1603159200000.0,11697.13,11729.26,11690.64,11719.57,855.7378561726982
1603162800000.0,11719.57,11767.93,11705.99,11742.43,926.2281799997724
1603166400000.0,11742.44,11754.62,11719.2,11723.25,632.8430167139427
1603170000000.0,11723.26,11758.99,11714.28,11756.15,982.3826695333968
1603173600000.0,11756.15,11801.86,11739.82,11789.29,1513.8324983603989
1603177200000.0,11789.29,11849.0,11712.0,11735.64,3250.2055349763677
1603180800000.0,11735.64,11761.7,11700.0,11740.01,1443.7122874816073
1603184400000.0,11740.01,11816.67,11728.48,11785.96,921.4990997738369
1603188000000.0,11785.81,11845.23,11776.03,11834.88,1225.936542919251
1603191600000.0,11834.88,11932.0,11726.01,11777.08,4895.43818444935
1603195200000.0,11777.08,11893.57,11762.7,11880.08,1872.2759589572695
1603198800000.0,11880.08,11946.0,11824.09,11930.0,2202.3952201613683
1603202400000.0,11930.0,11957.05,11868.93,11913.5,2292.213574070728
1603206000000.0,11913.5,11985.0,11877.66,11923.48,4105.178796863381
1603209600000.0,11923.47,11986.0,11897.88,11965.94,1736.842008540167
1603213200000.0,11964.17,12035.0,11943.53,11961.7,2957.3064103002866
1603216800000.0,11961.71,11973.98,11913.39,11962.31,1073.1357161071064
1603220400000.0,11962.31,12000.0,11895.73,11913.73,1543.695401330006
1603224000000.0,11913.72,11913.72,11856.0,11895.23,1089.435158859574
1603227600000.0,11895.23,11934.17,11877.06,11921.28,636.2506654434204
1603231200000.0,11921.28,11953.64,11920.2,11949.0,591.393291708657
1603234800000.0,11949.0,11959.65,11885.3,11907.65,1003.8675784161812
1603238400000.0,11907.66,11983.22,11885.68,11975.78,971.4542946498036
1603242000000.0,11975.01,12018.08,11965.3,11989.72,1468.8399320890676
1603245600000.0,11989.74,12130.0,11973.9,12121.62,3191.1933556653994
1603249200000.0,12120.3,12233.99,12120.3,12181.86,4705.659142165961
1603252800000.0,12181.87,12297.02,12170.0,12267.91,2668.7924793527163
1603256400000.0,12267.92,12274.98,12214.11,12227.93,1414.150736332644
1603260000000.0,12227.56,12277.0,12225.09,12230.93,1415.5324125081293
1603263600000.0,12230.94,12243.93,12130.0,12197.99,2216.032121882131
1603267200000.0,12197.99,12206.02,12138.03,12149.16,1683.9844683780075
1603270800000.0,12149.17,12199.0,12130.0,12195.32,1537.7600322411436
1603274400000.0,12195.33,12255.0,12192.91,12217.27,1392.1580116411042
1603278000000.0,12217.28,12376.23,12180.42,12332.67,2737.448679001517
1603281600000.0,12333.97,12435.0,12251.67,12408.18,5669.177939006971
1603285200000.0,12408.17,12480.0,12357.0,12472.82,3425.5019189754503
1603288800000.0,12472.82,12826.22,12421.41,12724.33,8466.461554488207
1603292400000.0,12724.81,12739.0,12600.0,12729.51,3103.7772247419207
1603296000000.0,12729.52,12896.0,12717.73,12824.74,5371.092788300984
1603299600000.0,12824.74,12853.58,12717.27,12758.91,2301.0290168967013
1603303200000.0,12758.9,12787.23,12718.83,12761.45,1247.0896542039015
1603306800000.0,12761.45,12788.0,12650.0,12681.55,1951.0478754984397
1603310400000.0,12681.55,12835.99,12675.49,12831.53,1322.827098271927
1603314000000.0,12831.53,12971.23,12762.06,12907.75,2488.297229401397
1603317600000.0,12907.75,13180.0,12891.38,13180.0,5714.2944936418735
1603321200000.0,13180.0,13200.0,12651.52,12785.0,5366.48917703565
1603324800000.0,12785.01,12932.42,12776.0,12903.29,1718.3330398730109
1603328400000.0,12903.3,12904.07,12847.83,12847.84,1045.9939650791775
1603332000000.0,12847.83,12862.92,12688.68,12794.1,2503.5956033978423
1603335600000.0,12794.1,12807.4,12713.64,12719.97,1762.5999324119925
1603339200000.0,12719.12,12772.12,12675.83,12751.78,2440.1644647749317
1603342800000.0,12751.79,12787.19,12700.0,12756.71,1544.5624332664022
1603346400000.0,12756.71,12818.0,12752.71,12807.41,1993.6775299525295
1603350000000.0,12807.41,12807.41,12720.92,12750.41,1273.2668308522996
1603353600000.0,12750.41,12848.77,12742.0,12810.18,1643.8365595397104
1603357200000.0,12810.19,12900.0,12695.81,12874.38,3289.1933716718618
1603360800000.0,12873.72,12977.53,12845.52,12959.55,2081.0391444323946
1603364400000.0,12959.55,13024.0,12919.09,12964.42,2000.5696705125636
1603368000000.0,12964.43,12966.92,12800.0,12849.06,2186.107884092848
1603371600000.0,12849.05,12962.91,12840.0,12922.85,1768.140336422464
1603375200000.0,12922.85,12928.82,12841.19,12924.27,1758.6303120173984
1603378800000.0,12924.26,12976.0,12900.0,12931.8,1390.5041639108883
1603382400000.0,12931.8,13070.0,12917.85,13040.64,2554.575661676835
1603386000000.0,13040.64,13070.0,12937.8,13044.66,2588.40058039753
1603389600000.0,13043.9,13057.0,13003.99,13043.16,1029.456035841992
1603393200000.0,13043.15,13141.0,13021.13,13070.63,2311.7581226663683
1603396800000.0,13070.63,13174.85,13070.63,13103.01,1267.0336460781273
1603400400000.0,13103.01,13144.92,12954.68,13130.9,1260.899821639062
1603404000000.0,13130.36,13185.95,13003.16,13010.18,1795.1759313135337
1603407600000.0,13010.18,13056.2,12935.79,12968.56,1998.2004371943908
1603411200000.0,12968.56,12971.0,12832.98,12911.73,2047.639096749942
1603414800000.0,12911.73,12940.0,12881.65,12903.37,960.0449301857303
1603418400000.0,12904.0,12987.48,12880.0,12982.9,1287.9016125055741
1603422000000.0,12982.91,12999.0,12948.43,12956.72,863.7034833803027
1603425600000.0,12956.73,12974.26,12911.58,12918.65,787.6668439884097
1603429200000.0,12918.64,12988.0,12909.02,12987.0,905.5819168157183
1603432800000.0,12987.0,12989.07,12867.47,12877.77,1083.6410926272563
1603436400000.0,12877.77,12920.19,12865.01,12886.43,1299.502161946348
1603440000000.0,12886.44,12955.19,12852.29,12919.36,1181.0242988624673
1603443600000.0,12919.37,12974.56,12896.32,12943.5,1204.886349501948
1603447200000.0,12943.51,13023.38,12943.5,13013.97,1576.2133416955035
1603450800000.0,13013.96,13020.0,12957.54,12967.0,1051.2412323680608
1603454400000.0,12967.0,12976.12,12933.15,12972.4,908.7761502257516
1603458000000.0,12972.41,13020.0,12946.61,12952.02,1597.1437362333027
1603461600000.0,12952.02,12960.92,12903.7,12930.0,1206.2588208765226
1603465200000.0,12930.01,12961.67,12893.0,12921.88,1130.214445175456
1603468800000.0,12921.88,12950.37,12724.83,12788.92,2651.913514810013
1603472400000.0,12788.17,12830.53,12750.0,12785.0,736.3968986132494
1603476000000.0,12785.0,12873.28,12784.99,12853.33,490.9041714153429
1603479600000.0,12852.61,12916.36,12837.71,12916.35,510.8778490488248
1603483200000.0,12916.36,12942.02,12886.85,12929.98,514.5305742855542
1603486800000.0,12928.49,12928.49,12872.81,12904.47,564.1605968979983
1603490400000.0,12904.47,12941.22,12893.34,12935.01,489.59470981146006
1603494000000.0,12935.01,12971.23,12920.98,12924.42,754.7858975450594
1603497600000.0,12924.42,12934.19,12870.41,12908.29,569.4061542491771
1603501200000.0,12908.3,12975.3,12906.61,12964.88,826.8041233773448
1603504800000.0,12964.88,12991.02,12947.65,12990.93,773.6488115871559
1603508400000.0,12990.93,13011.66,12957.93,12968.52,883.2298037054642
1603512000000.0,12969.53,13010.01,12955.0,12968.35,762.6913505935357
1603515600000.0,12968.36,12973.25,12935.67,12965.52,437.67314445087163
1603519200000.0,12965.52,12979.0,12944.99,12945.0,691.1377280036752
1603522800000.0,12945.0,12972.07,12915.0,12925.86,685.0127143737244
1603526400000.0,12925.86,12946.6,12906.48,12931.06,698.7129097037538
1603530000000.0,12931.07,12958.1,12908.74,12947.89,512.2778867889554
1603533600000.0,12947.89,12990.0,12924.99,12975.51,1232.623604976921
1603537200000.0,12975.52,12998.36,12958.63,12990.1,589.6086789991709
1603540800000.0,12990.1,12998.0,12966.9,12976.01,549.5115263033965
1603544400000.0,12976.02,12997.87,12960.26,12989.19,803.4429957170343
1603548000000.0,12989.19,13090.0,12940.0,13066.71,3261.9648276563403
1603551600000.0,13066.7,13166.0,13066.7,13101.33,2731.5140196609423
1603555200000.0,13101.32,13124.06,13025.34,13077.6,1863.906824521544
1603558800000.0,13077.61,13144.18,13075.76,13125.89,644.4584830276308
1603562400000.0,13125.89,13128.0,13080.39,13101.93,352.8624129596938
1603566000000.0,13102.04,13129.71,13073.19,13117.34,345.9681325424392
1603569600000.0,13117.34,13128.0,13084.04,13093.12,386.1122317982717
1603573200000.0,13093.12,13123.0,13033.31,13059.87,631.3573028185922
1603576800000.0,13060.89,13095.35,13036.38,13069.2,525.591699433793
1603580400000.0,13069.21,13118.78,13066.49,13112.52,362.98425798741516
1603584000000.0,13112.53,13136.79,13068.11,13132.64,558.0681410004794
